Usage_Date,Project_ID,Source_Region,Destination_Region,Transfer_Type,Data_Volume_GB,Network_Cost
2025-07-19 00:00:00,proj-011,australia-southeast1,us-central1,Intra-region Egress,254.72,55.35
2026-05-14 00:00:00,proj-037,us-east4,us-east4,Cloud NAT,132.42,30.53
2025-09-26 00:00:00,proj-056,us-central1,us-central1,Load Balancing,262.22,52.82
2025-08-17 00:00:00,proj-080,us-east4,australia-southeast1,Load Balancing,359.16,9.62
2025-11-05 00:00:00,proj-046,asia-south1,australia-southeast1,Load Balancing,124.72,79.85
2025-12-16 00:00:00,proj-069,asia-south1,europe-west1,Internet Egress,373.54,29.32
2026-03-04 00:00:00,proj-010,asia-south1,Internet,Internet Egress,320.15,16.98
2025-07-15 00:00:00,proj-074,us-central1,Internet,Intra-region Egress,331.31,79.98
2025-07-03 00:00:00,proj-050,us-central1,Internet,Inter-region Egress,412.97,89.08
2025-02-04 00:00:00,proj-064,us-central1,asia-south1,Load Balancing,310.37,30.41
2025-03-07 00:00:00,proj-026,ASIA-SOUTH1,australia-southeast1,Inter-region Egress,266.86,6.37
2026-04-08 00:00:00,proj-002,asia-south1,australia-southeast1,Intra-region Egress,113.34,37.78
2025-12-23 00:00:00,proj-016,us-east4,australia-southeast1,Cloud NAT,185.95,69.6
2026-05-01 00:00:00,proj-055,us-east4,europe-west1,Intra-region Egress,54.3,21.91
2025-10-12 00:00:00,proj-029,europe-west1,asia-south1,Load Balancing,273.13,31.76
2025-02-23 00:00:00,proj-056,asia-south1,Internet,Intra-region Egress,87.76,26.94
2025-12-21 00:00:00,proj-036,us-central1,asia-south1,Internet Egress,61.64,37.2
2025-02-28 00:00:00,proj-015,us-east4,australia-southeast1,Inter-region Egress,387.14,26
2025-07-22 00:00:00,proj-066,europe-west1,us-east4,Load Balancing,310.13,53.64
2025-11-20 00:00:00,proj-022,us-central1,us-east4,Inter-region Egress,276.24,90.94
2025-08-18 00:00:00,proj-076,australia-southeast1,Internet,Load Balancing,414.94,56.84
2026-05-05 00:00:00,proj-027,asia-south1,australia-southeast1,Intra-region Egress,86.63,64.15
2025-05-03 00:00:00,proj-062,australia-southeast1,us-central1,Intra-region Egress,391.2,32
2025-10-27 00:00:00,proj-011,us-east4,us-east4,Internet Egress,486.06,38.39
2025-09-02 00:00:00,proj-078,us-east4,asia-south1,Cloud NAT,389.03,72.37
2025-01-23 00:00:00,proj-014,us-east4,australia-southeast1,Inter-region Egress,45.41,80.13
2025-02-19 00:00:00,proj-018,asia-south1,australia-southeast1,Intra-region Egress,349.95,71.62
2025-12-09 00:00:00,proj-068,us-east4,Internet,Cloud NAT,239.96,12.99
2025-05-25 00:00:00,proj-041,asia-south1,australia-southeast1,Internet Egress,456.68,22.8
2026-01-10 00:00:00,proj-080,us-east4,Internet,Intra-region Egress,226.78,14.49
2025-09-04 00:00:00,proj-017,asia-south1,australia-southeast1,Intra-region Egress,375.17,44.26
2025-07-30 00:00:00,proj-018,asia-south1,us-central1,Inter-region Egress,144.84,36.09
2026-05-14 00:00:00,proj-024,asia-south1,us-east4,Inter-region Egress,131.92,50.73
2025-09-15 00:00:00,proj-056,asia-south1,australia-southeast1,Inter-region Egress,336.26,7.24
2026-01-14 00:00:00,proj-027,australia-southeast1,europe-west1,Inter-region Egress,28.9,8.1
2025-09-09 00:00:00,proj-056,us-central1,europe-west1,Inter-region Egress,415.67,37.65
2025-02-08 00:00:00,proj-022,asia-south1,asia-south1,Internet Egress,0.92,21.12
2025-07-11 00:00:00,proj-070,US-EAST4,asia-south1,Load Balancing,202.86,17.41
2026-03-27 00:00:00,proj-032,asia-south1,asia-south1,Internet Egress,224.11,39.28
2025-02-02 00:00:00,proj-014,australia-southeast1,australia-southeast1,Inter-region Egress,96.11,0.84
2026-03-19 00:00:00,proj-070,europe-west1,australia-southeast1,Internet Egress,498.17,27.99
2025-03-18 00:00:00,proj-010,europe-west1,asia-south1,Internet Egress,129.18,89
2026-04-18 00:00:00,proj-050,us-east4,europe-west1,Intra-region Egress,475.88,31.97
2025-11-24 00:00:00,proj-026,europe-west1,australia-southeast1,Internet Egress,495.83,90.55
2025-05-14 00:00:00,proj-062,australia-southeast1,asia-south1,Cloud NAT,115.61,57.34
2025-09-22 00:00:00,proj-013,australia-southeast1,us-central1,Cloud NAT,158.02,0.78
2025-06-28 00:00:00,proj-008,us-east4,australia-southeast1,Load Balancing,86.98,38.88
2025-05-09 00:00:00,proj-015,us-east4,us-central1,Inter-region Egress,389.32,18.08
2025-09-22 00:00:00,proj-037,europe-west1,us-east4,Internet Egress,143.15,36.77
2025-01-09 00:00:00,proj-025,europe-west1,us-central1,Load Balancing,346,44.99
2025-10-29 00:00:00,proj-037,europe-west1,asia-south1,Inter-region Egress,384.91,95.05
2025-01-28 00:00:00,proj-007,us-central1,us-central1,Inter-region Egress,248.74,5.21
2025-07-04 00:00:00,proj-060,us-east4,us-central1,Load Balancing,47.21,49.61
2026-04-01 00:00:00,proj-007,europe-west1,europe-west1,Intra-region Egress,480,71.55
2026-01-11 00:00:00,proj-053,asia-south1,us-east4,Internet Egress,485.1,70.33
2025-10-28 00:00:00,proj-063,us-east4,australia-southeast1,Inter-region Egress,212.95,65.79
2025-09-13 00:00:00,proj-066,australia-southeast1,Internet,Internet Egress,221.92,66.46
2025-02-23 00:00:00,proj-063,europe-west1,Internet,Internet Egress,297.41,22.15
2025-03-20 00:00:00,proj-037,europe-west1,australia-southeast1,Cloud NAT,197.69,57.35
2025-01-06 00:00:00,proj-038,us-east4,europe-west1,Inter-region Egress,272.55,62.92
2025-08-17 00:00:00,proj-023,us-central1,australia-southeast1,,159.27,19.3
2025-06-26 00:00:00,proj-010,us-east4,us-central1,Intra-region Egress,381.95,16.33
2025-06-22 00:00:00,proj-016,us-central1,Internet,Load Balancing,444.78,47.49
2025-08-01 00:00:00,proj-046,australia-southeast1,europe-west1,Inter-region Egress,237.65,91.73
2025-07-13 00:00:00,proj-041,us-east4,us-east4,Load Balancing,360.93,80.54
2026-03-17 00:00:00,proj-027,us-east4,asia-south1,Load Balancing,67.04,21.44
2025-12-27 00:00:00,proj-044,us-east4,asia-south1,Load Balancing,422.3,4
2025-02-09 00:00:00,proj-026,us-central1,australia-southeast1,Load Balancing,457.13,47.08
2025-12-05 00:00:00,proj-045,AUSTRALIA-SOUTHEAST1,australia-southeast1,Load Balancing,271.58,87.36
2026-04-16 00:00:00,proj-010,australia-southeast1,asia-south1,Cloud NAT,195.66,78.88
2026-02-18 00:00:00,proj-075,us-central1,us-east4,Internet Egress,15.69,11.12
2025-05-13 00:00:00,proj-025,europe-west1,Internet,Inter-region Egress,349.74,23.96
2025-06-14 00:00:00,proj-053,australia-southeast1,europe-west1,Intra-region Egress,149.41,54.3
2025-07-16 00:00:00,proj-026,australia-southeast1,europe-west1,Internet Egress,377.11,14.29
2025-07-10 00:00:00,proj-068,asia-south1,asia-south1,Load Balancing,413.45,81.33
2025-11-29 00:00:00,proj-029,europe-west1,australia-southeast1,Internet Egress,336.4,4.82
2026-03-18 00:00:00,proj-077,europe-west1,us-central1,Inter-region Egress,40.05,32.19
2025-11-14 00:00:00,proj-075,us-central1,asia-south1,Cloud NAT,147.23,70.89
2026-05-05 00:00:00,proj-023,us-east4,us-east4,Intra-region Egress,278.48,89.7
2026-04-09 00:00:00,proj-047,asia-south1,Internet,Internet Egress,341.84,13.14
2026-05-02 00:00:00,proj-043,us-east4,Internet,Intra-region Egress,189.32,72.38
2025-09-17 00:00:00,proj-044,asia-south1,us-central1,Internet Egress,317.33,74.52
2025-02-15 00:00:00,proj-009,us-central1,us-central1,Intra-region Egress,13.58,92.43
2026-05-13 00:00:00,proj-079,us-central1,us-east4,Intra-region Egress,401.11,26.57
2026-03-08 00:00:00,proj-019,us-east4,asia-south1,Load Balancing,89.55,29.49
2025-10-31 00:00:00,proj-080,us-central1,europe-west1,Internet Egress,407.23,9.48
2025-07-17 00:00:00,proj-059,europe-west1,australia-southeast1,Cloud NAT,448.93,89.9
2025-01-29 00:00:00,proj-005,europe-west1,Internet,Load Balancing,450.73,67.77
2026-01-10 00:00:00,proj-024,asia-south1,us-east4,Intra-region Egress,128.59,86.99
2026-04-21 00:00:00,proj-010,us-central1,us-east4,Cloud NAT,91.25,17.75
2026-04-22 00:00:00,proj-070,australia-southeast1,Internet,Load Balancing,268.66,70.63
2026-02-06 00:00:00,proj-058,asia-south1,australia-southeast1,Intra-region Egress,422,90.14
2025-09-21 00:00:00,proj-028,us-central1,us-east4,Inter-region Egress,66.5,24.41
2025-09-15 00:00:00,proj-015,asia-south1,australia-southeast1,Cloud NAT,346.26,93.16
2026-01-10 00:00:00,proj-009,europe-west1,us-central1,Internet Egress,478.03,69.78
2025-03-30 00:00:00,proj-051,us-central1,us-central1,Inter-region Egress,32.82,79.36
2025-07-20 00:00:00,proj-035,us-central1,asia-south1,Cloud NAT,1.48,21.04
2026-04-11 00:00:00,proj-072,europe-west1,Internet,Internet Egress,69.75,2.38
2026-03-24 00:00:00,proj-070,asia-south1,Internet,Cloud NAT,270.35,79.89
2026-03-06 00:00:00,proj-025,europe-west1,Internet,Intra-region Egress,237.18,12.44
2026-04-27 00:00:00,proj-045,asia-south1,australia-southeast1,Intra-region Egress,335.74,86.52
2025-03-25 00:00:00,proj-053,australia-southeast1,europe-west1,Intra-region Egress,182.4,3.23
2025-01-09 00:00:00,proj-036,europe-west1,us-east4,Inter-region Egress,341.46,63.61
2026-05-11 00:00:00,proj-023,europe-west1,us-central1,Inter-region Egress,390.97,17.84
2025-05-11 00:00:00,proj-023,us-central1,europe-west1,Cloud NAT,53.89,10.16
2025-11-24 00:00:00,proj-018,europe-west1,us-central1,Intra-region Egress,452.6,7.15
2025-05-20 00:00:00,proj-070,us-central1,us-east4,Cloud NAT,306.12,26.75
2025-10-26 00:00:00,proj-047,us-east4,asia-south1,Load Balancing,360.32,95.45
2025-09-14 00:00:00,proj-004,australia-southeast1,australia-southeast1,Internet Egress,237.06,61.33
2025-08-11 00:00:00,proj-011,us-east4,asia-south1,Cloud NAT,178.69,42.54
2025-12-30 00:00:00,proj-051,asia-south1,Internet,Cloud NAT,234.71,96.38
2025-01-13 00:00:00,proj-075,asia-south1,us-central1,Cloud NAT,139.9,29.78
2025-09-04 00:00:00,proj-069,asia-south1,europe-west1,Load Balancing,239.02,68.7
2026-03-09 00:00:00,proj-043,europe-west1,australia-southeast1,Load Balancing,12.74,45.58
2025-06-29 00:00:00,proj-067,asia-south1,Internet,Inter-region Egress,376.33,3.44
2026-03-08 00:00:00,proj-001,asia-south1,australia-southeast1,Cloud NAT,411.78,33.58
2025-09-22 00:00:00,proj-009,australia-southeast1,us-central1,Intra-region Egress,286.58,98.59
2025-04-09 00:00:00,proj-042,us-east4,us-central1,Intra-region Egress,373.53,39.51
2026-02-07 00:00:00,proj-042,us-central1,asia-south1,Cloud NAT,141.19,2.4
2025-07-01 00:00:00,proj-024,europe-west1,Internet,Intra-region Egress,424.22,94.09
2025-05-19 00:00:00,proj-049,australia-southeast1,us-east4,Inter-region Egress,201.54,43.49
2025-06-11 00:00:00,proj-052,australia-southeast1,europe-west1,Load Balancing,339.32,15.38
2025-05-04 00:00:00,proj-042,australia-southeast1,asia-south1,Intra-region Egress,258.47,72.97
2025-04-20 00:00:00,proj-005,us-east4,us-central1,Inter-region Egress,281.61,8.2
2025-01-19 00:00:00,proj-017,us-east4,us-east4,Load Balancing,409.01,95.59
2026-04-09 00:00:00,proj-062,europe-west1,Internet,Internet Egress,173.94,33.18
2025-10-04 00:00:00,proj-020,us-east4,europe-west1,Inter-region Egress,306.48,48.66
2025-05-06 00:00:00,proj-059,us-east4,us-central1,Inter-region Egress,125.7,19.21
2025-05-30 00:00:00,proj-029,us-east4,us-east4,Cloud NAT,115.71,23.68
2025-10-18 00:00:00,proj-043,asia-south1,europe-west1,Inter-region Egress,281.17,89.6
2025-06-08 00:00:00,proj-023,europe-west1,asia-south1,Load Balancing,3.99,56.83
2026-03-28 00:00:00,proj-047,ASIA-SOUTH1,Internet,Inter-region Egress,308.08,26.08
2025-03-14 00:00:00,proj-066,europe-west1,asia-south1,Cloud NAT,363.93,22.5
2025-06-05 00:00:00,proj-022,asia-south1,us-east4,Inter-region Egress,190.43,81.22
2025-09-08 00:00:00,proj-001,us-central1,Internet,Intra-region Egress,441.67,57.04
2026-01-13 00:00:00,proj-078,europe-west1,Internet,Internet Egress,266.62,88.42
2025-07-21 00:00:00,proj-075,us-east4,us-east4,Intra-region Egress,387.33,26.38
2025-10-23 00:00:00,proj-073,australia-southeast1,us-central1,Inter-region Egress,417.15,91.98
2025-04-13 00:00:00,proj-028,asia-south1,asia-south1,Intra-region Egress,389.1,82.67
2025-03-19 00:00:00,proj-038,europe-west1,australia-southeast1,Cloud NAT,63.64,38.08
2025-12-18 00:00:00,proj-009,asia-south1,asia-south1,Cloud NAT,115.63,13.52
2025-10-05 00:00:00,proj-045,australia-southeast1,asia-south1,Intra-region Egress,352.27,31.18
2025-07-21 00:00:00,proj-023,asia-south1,australia-southeast1,Intra-region Egress,141.9,59.57
2025-12-02 00:00:00,proj-047,europe-west1,europe-west1,Intra-region Egress,280.86,66.31
2025-01-01 00:00:00,proj-073,EUROPE-WEST1,Internet,Cloud NAT,96.1,90.54
2025-03-22 00:00:00,proj-051,us-east4,us-east4,Cloud NAT,432.61,81.37
2026-02-14 00:00:00,proj-063,us-central1,asia-south1,Internet Egress,414.06,13.96
2025-01-18 00:00:00,proj-033,asia-south1,australia-southeast1,Intra-region Egress,355.29,41.91
2025-09-02 00:00:00,proj-052,europe-west1,asia-south1,Internet Egress,88.28,21.83
2025-01-11 00:00:00,proj-065,australia-southeast1,us-central1,Intra-region Egress,441.62,2.61
2026-03-23 00:00:00,proj-070,australia-southeast1,us-east4,Cloud NAT,436.22,86.74
2025-07-28 00:00:00,proj-012,us-central1,australia-southeast1,Cloud NAT,497.07,3.33
2025-09-15 00:00:00,proj-007,us-central1,us-east4,Inter-region Egress,153.99,21.2
2026-05-03 00:00:00,proj-043,us-east4,europe-west1,Cloud NAT,478.83,24.24
2025-11-30 00:00:00,proj-014,us-central1,australia-southeast1,Inter-region Egress,427.33,36.83
2026-04-05 00:00:00,proj-078,australia-southeast1,us-central1,Cloud NAT,393.69,7.86
2025-04-24 00:00:00,proj-041,australia-southeast1,australia-southeast1,Load Balancing,499.28,5.42
2025-08-13 00:00:00,proj-044,australia-southeast1,australia-southeast1,Inter-region Egress,159.14,14.47
2026-01-02 00:00:00,proj-052,ASIA-SOUTH1,asia-south1,Inter-region Egress,127.67,85.53
2025-02-14 00:00:00,proj-039,ASIA-SOUTH1,Internet,Internet Egress,380.36,21.12
2026-04-04 00:00:00,proj-055,asia-south1,asia-south1,Cloud NAT,318.94,70.02
2025-06-24 00:00:00,proj-077,AUSTRALIA-SOUTHEAST1,us-central1,Inter-region Egress,321.6,48.7
2025-08-03 00:00:00,proj-068,europe-west1,asia-south1,Load Balancing,417.62,29.73
2025-09-27 00:00:00,proj-003,australia-southeast1,us-central1,Cloud NAT,312.9,10.87
2026-03-19 00:00:00,proj-075,europe-west1,us-central1,Load Balancing,155.32,14.93
2025-04-17 00:00:00,proj-003,us-central1,australia-southeast1,Cloud NAT,287.05,79.24
2025-02-28 00:00:00,proj-059,ASIA-SOUTH1,europe-west1,Inter-region Egress,17.94,76.05
2026-04-06 00:00:00,proj-003,asia-south1,europe-west1,Load Balancing,92.45,88.44
2026-01-29 00:00:00,proj-019,us-central1,europe-west1,Intra-region Egress,404.31,94.4
2025-10-04 00:00:00,proj-046,europe-west1,europe-west1,Load Balancing,260.4,26.34
2025-07-03 00:00:00,proj-023,us-central1,Internet,Inter-region Egress,367.56,55.65
2025-09-16 00:00:00,proj-069,us-central1,us-east4,Load Balancing,163.31,26.35
2025-03-24 00:00:00,proj-035,europe-west1,us-east4,Intra-region Egress,18.21,30.06
2026-03-03 00:00:00,proj-015,us-central1,Internet,Cloud NAT,27.44,99.02
2025-01-16 00:00:00,proj-009,europe-west1,us-central1,Internet Egress,144.72,34.11
2025-10-07 00:00:00,proj-032,us-central1,us-east4,Internet Egress,192.45,22.35
2026-04-11 00:00:00,proj-014,us-central1,asia-south1,Load Balancing,14.05,34.07
2025-12-29 00:00:00,proj-050,asia-south1,Internet,Internet Egress,0.74,33.39
2025-08-05 00:00:00,proj-054,europe-west1,asia-south1,Load Balancing,452.61,4.4
2025-05-12 00:00:00,proj-008,europe-west1,europe-west1,Internet Egress,97.77,20.57
2026-04-30 00:00:00,proj-059,us-central1,us-east4,Cloud NAT,59.24,52.83
2026-01-11 00:00:00,proj-052,asia-south1,asia-south1,Inter-region Egress,327.89,81.34
2025-09-23 00:00:00,proj-003,asia-south1,Internet,,353.2,60.23
2025-02-25 00:00:00,proj-064,asia-south1,australia-southeast1,Inter-region Egress,82.46,10.73
2025-01-11 00:00:00,proj-004,europe-west1,australia-southeast1,Inter-region Egress,460.46,91.65
2025-06-02 00:00:00,proj-033,us-east4,australia-southeast1,Cloud NAT,27.75,54.68
2026-03-18 00:00:00,proj-012,us-central1,us-east4,Inter-region Egress,392.31,13.4
2026-04-09 00:00:00,proj-075,europe-west1,us-east4,Intra-region Egress,347.68,94.12
2025-02-18 00:00:00,proj-016,us-east4,us-central1,Inter-region Egress,292.37,59.79
2025-09-14 00:00:00,proj-054,us-east4,europe-west1,Load Balancing,301.08,66.37
2025-05-22 00:00:00,proj-030,australia-southeast1,australia-southeast1,Intra-region Egress,379.71,33.79
2025-09-29 00:00:00,proj-017,asia-south1,asia-south1,Inter-region Egress,220.03,23.35
2026-04-11 00:00:00,proj-012,europe-west1,us-east4,Cloud NAT,322.52,76.22
2025-09-12 00:00:00,proj-070,asia-south1,asia-south1,Cloud NAT,318.13,42
2026-03-27 00:00:00,proj-013,us-east4,asia-south1,Inter-region Egress,209.57,67.3
2025-12-05 00:00:00,proj-020,us-east4,us-east4,Internet Egress,443.97,26.15
2025-06-09 00:00:00,proj-004,asia-south1,us-central1,Inter-region Egress,468.55,37.2
2026-01-01 00:00:00,proj-059,asia-south1,europe-west1,Inter-region Egress,86.06,55.67
2025-05-27 00:00:00,proj-071,asia-south1,europe-west1,Inter-region Egress,16.36,74.03
2025-03-29 00:00:00,proj-038,us-central1,Internet,Intra-region Egress,191.43,30.96
2025-01-15 00:00:00,proj-064,australia-southeast1,us-central1,Inter-region Egress,468.64,89.58
2025-02-24 00:00:00,proj-036,us-east4,us-central1,Inter-region Egress,199.64,71.28
2025-02-04 00:00:00,proj-006,europe-west1,australia-southeast1,Internet Egress,284.58,87.36
2025-08-23 00:00:00,proj-074,europe-west1,us-central1,Intra-region Egress,71.73,24.29
2025-09-23 00:00:00,proj-080,us-east4,australia-southeast1,Cloud NAT,403.47,42.63
2025-08-06 00:00:00,proj-064,us-east4,europe-west1,Inter-region Egress,23.02,79.81
2026-03-30 00:00:00,proj-033,us-central1,asia-south1,Intra-region Egress,3.58,50.36
2025-12-13 00:00:00,proj-025,us-east4,australia-southeast1,Load Balancing,376.9,55.56
2026-04-24 00:00:00,proj-062,us-central1,Internet,Load Balancing,346.62,62.07
2025-05-25 00:00:00,proj-074,asia-south1,us-east4,Load Balancing,130.01,71.67
2026-04-04 00:00:00,proj-029,europe-west1,asia-south1,Load Balancing,143.75,73.75
2025-06-13 00:00:00,proj-074,asia-south1,us-east4,Load Balancing,40.69,71.75
2026-03-02 00:00:00,proj-027,europe-west1,us-east4,Cloud NAT,336.14,33.36
2026-03-31 00:00:00,proj-006,us-east4,australia-southeast1,Intra-region Egress,454.26,51.29
2025-10-28 00:00:00,proj-045,us-central1,us-east4,Intra-region Egress,291.61,62.4
2025-10-27 00:00:00,proj-062,europe-west1,europe-west1,Intra-region Egress,173.24,87.49
2025-12-17 00:00:00,proj-034,us-east4,europe-west1,Intra-region Egress,422.19,FREE
2025-01-20 00:00:00,proj-008,asia-south1,Internet,Internet Egress,30.43,64.99
2026-02-08 00:00:00,proj-003,europe-west1,us-east4,Inter-region Egress,123.08,73.65
2026-03-01 00:00:00,proj-020,australia-southeast1,us-central1,Internet Egress,420.84,38.13
2025-05-02 00:00:00,proj-060,us-east4,us-central1,Intra-region Egress,22.38,83.76
2025-05-01 00:00:00,proj-064,us-east4,australia-southeast1,Intra-region Egress,291.93,31.56
2026-02-08 00:00:00,proj-018,australia-southeast1,Internet,Intra-region Egress,24.71,20.84
2026-02-15 00:00:00,proj-071,asia-south1,australia-southeast1,Intra-region Egress,93.61,63.99
2025-06-15 00:00:00,proj-024,asia-south1,australia-southeast1,Cloud NAT,474.57,73.96
2026-01-11 00:00:00,proj-018,us-east4,asia-south1,Inter-region Egress,302.32,78.93
2025-12-25 00:00:00,proj-014,US-EAST4,australia-southeast1,Load Balancing,197.09,57.86
2026-05-05 00:00:00,proj-020,europe-west1,asia-south1,Inter-region Egress,456.84,70.28
