Usage_Start_Date,Project_ID,SKU_ID,Location,Usage_Amount,Gross_Cost,Credits_Amount
07-06-2025,proj-071,sku-128,us-east4,177.34,2035.3,-407.06
23-05-2025,proj-026,sku-128,us-east4,563.87,1508.95,0
18-12-2025,proj-046,sku-114,europe-west1,111.84,1327.05,0
07-10-2025,proj-057,sku-129,us-east4,189.44,349.89,0
10-03-2025,proj-060,sku-110,us-east4,678.52,636.82,0
29-09-2025,proj-075,sku-115,us-east4,74.51,1726.18,0
31-08-2025,proj-057,sku-100,australia-southeast1,743.19,875.36,-87.536
19-06-2025,proj-060,sku-106,us-central1,104.42,866.38,0
24-06-2025,proj-025,sku-104,europe-west1,585.53,450.68,0
30-01-2026,proj-046,sku-124,australia-southeast1,997.81,514.56,0
30-08-2025,proj-048,sku-130,australia-southeast1,173.98,1685.7,0
03-05-2026,proj-042,sku-125,australia-southeast1,261.16,2304.61,-460.922
30-03-2026,proj-025,sku-116,europe-west1,898.44,135.78,0
25-03-2026,proj-010,sku-114,europe-west1,626.32,1230.96,-246.192
18-05-2025,proj-022,sku-103,europe-west1,492.58,2390.4,-239.04
20-11-2025,proj-076,sku-114,australia-southeast1,562.75,1338.13,0
16-04-2026,proj-036,sku-122,europe-west1,295.57,1058.34,0
12-01-2025,proj-050,sku-111,australia-southeast1,855.34,725.94,0
15-05-2026,proj-070,sku-108,australia-southeast1,745.29,1886.19,0
10-01-2026,proj-038,sku-113,europe-west1,642.5,2238.09,0
20-05-2025,proj-059,sku-118,asia-south1,931.75,2474.61,0
27-07-2025,proj-070,sku-125,europe-west1,578.15,772.07,0
19-07-2025,proj-058,sku-106,us-central1,511.93,318.07,0
02-01-2026,proj-069,sku-112,us-central1,975.7,1809.1,-180.91
16-01-2025,proj-048,sku-114,asia-south1,206.09,2077.1,0
05-08-2025,proj-042,sku-109,asia-south1,142.05,2182.21,0
18-02-2025,proj-046,sku-108,us-central1,162.37,1510.48,0
25-09-2025,proj-072,sku-109,australia-southeast1,989.44,2400.83,-240.083
01-04-2026,proj-075,sku-128,europe-west1,652.29,280.24,-56.048
15-07-2025,proj-043,sku-115,australia-southeast1,305.99,769.92,-153.984
22-01-2025,proj-049,sku-112,us-central1,249.05,749.25,0
03-06-2025,proj-046,sku-129,us-east4,56.73,997.01,0
31-03-2025,proj-041,sku-103,asia-south1,132.03,1877.21,-187.721
10-01-2025,proj-068,sku-123,us-east4,908.18,50.59,-5.059
08-03-2025,proj-020,sku-128,us-east4,747.37,43.41,0
26-04-2026,proj-041,sku-105,australia-southeast1,941.57,343.14,0
01-01-2025,proj-037,sku-100,asia-south1,423.79,464.4,0
16-10-2025,proj-020,sku-118,asia-south1,601.28,2472.9,0
11-04-2026,proj-033,sku-109,australia-southeast1,483.72,644.86,0
30-12-2025,proj-076,sku-121,asia-south1,881.4,1143.7,0
22-07-2025,proj-052,sku-127,australia-southeast1,991.38,72.5,-7.25
19-10-2025,proj-024,sku-111,australia-southeast1,932.78,2326.21,0
10-03-2026,proj-021,sku-122,europe-west1,598.1,117.77,-11.777
02-01-2026,proj-063,sku-109,us-central1,61.9,2255.8,0
04-01-2025,proj-021,sku-112,europe-west1,617.56,500.75,-50.075
08-05-2026,proj-055,sku-104,us-central1,97.14,2272.28,-227.228
08-12-2025,proj-002,sku-120,us-east4,138.91,826.67,0
29-09-2025,proj-051,sku-130,europe-west1,191.43,1191.99,0
15-08-2025,proj-032,sku-118,australia-southeast1,363.56,1777.39,0
18-08-2025,proj-026,sku-101,australia-southeast1,591.83,1857.92,-185.792
07-01-2025,proj-021,sku-112,europe-west1,333.62,85.08,0
12-08-2025,proj-034,sku-122,us-east4,452.32,48.64,-4.864
12-01-2026,proj-078,sku-108,us-east4,47.38,804.18,-80.418
19-03-2025,proj-079,sku-114,us-central1,619.8,1278.96,-127.896
12-08-2025,proj-044,sku-105,us-east4,657.07,2183.45,-436.69
03-11-2025,proj-002,sku-102,us-east4,99.48,452.39,0
26-09-2025,proj-025,sku-121,europe-west1,785.14,931.69,0
29-05-2025,proj-069,sku-109,us-east4,647.49,1088.5,0
03-02-2025,proj-071,sku-104,europe-west1,489.78,1219.28,0
24-02-2026,proj-023,sku-110,europe-west1,552.9,1762.12,0
04-02-2026,proj-034,sku-127,us-central1,503.1,2274.76,0
23-05-2025,proj-030,sku-122,europe-west1,53.89,322.71,0
23-01-2025,proj-060,sku-102,us-east4,735.18,1175.51,-235.102
13-08-2025,proj-009,sku-114,europe-west1,511.86,2462.07,0
20-02-2026,proj-019,NA,australia-southeast1,172.91,1497.87,-149.787
19-12-2025,proj-056,NA,europe-west1,680.76,2121.48,0
11-01-2026,proj-077,sku-103,europe-west1,695.1,2224.32,0
28-07-2025,proj-027,sku-111,asia-south1,213.57,177.61,0
18-01-2025,proj-059,sku-123,us-east4,796.52,1202.33,0
23-04-2026,,sku-102,europe-west1,456.56,2404.66,0
24-08-2025,proj-008,sku-129,asia-south1,180.69,373.15,0
13-11-2025,proj-019,sku-127,europe-west1,657.65,471.09,0
20-09-2025,proj-036,sku-106,us-east4,596.77,1265.15,0
09-11-2025,proj-060,sku-102,us-central1,170.49,332.93,0
03-06-2025,proj-048,sku-108,us-east4,872.36,2149.75,0
23-11-2025,proj-071,sku-125,asia-south1,854.55,1906.96,0
18-08-2025,proj-073,sku-110,us-central1,836.26,2123.93,0
19-12-2025,proj-018,sku-111,europe-west1,399.29,1013.06,0
15-01-2026,proj-022,sku-120,australia-southeast1,824.64,1617.33,-161.733
01-01-2026,proj-054,sku-115,us-east4,844.81,817.67,0
28-01-2026,proj-032,sku-118,us-central1,996.54,157.93,-15.793
01-02-2026,proj-012,sku-129,us-central1,957.61,1937.09,-193.709
03-08-2025,proj-001,sku-109,europe-west1,382.91,2429.19,0
01-01-2025,proj-069,sku-104,europe-west1,198.28,714.89,0
11-01-2025,proj-039,sku-124,europe-west1,292.53,719.09,0
23-03-2025,proj-008,sku-118,us-east4,494.83,516.36,0
15-09-2025,proj-008,sku-128,europe-west1,805.48,1066.47,-213.294
15-08-2025,proj-079,sku-114,europe-west1,723.01,939.3,0
13-03-2026,proj-051,sku-126,australia-southeast1,787.73,2212.19,-442.438
27-02-2025,proj-030,sku-116,asia-south1,379.99,1975.69,-197.569
19-04-2025,proj-006,sku-130,europe-west1,246.98,2201.41,0
21-09-2025,proj-018,sku-109,asia-south1,24.23,2298.7,-229.87
18-03-2025,proj-062,sku-102,australia-southeast1,626.22,1698.11,-339.622
14-04-2025,proj-079,sku-100,us-central1,795.06,1608.35,0
11-04-2026,proj-051,sku-114,australia-southeast1,889.15,1165.36,-116.536
08-10-2025,proj-006,sku-108,us-central1,476.29,207.31,-20.731
22-02-2025,proj-035,sku-114,asia-south1,927.65,1115.7,0
06-05-2026,proj-078,sku-123,us-east4,202.49,906.45,0
12-12-2025,proj-017,sku-100,australia-southeast1,514.43,946.08,0
04-04-2026,proj-032,sku-120,asia-south1,213.85,1253.58,0
15-05-2026,proj-031,sku-112,us-east4,188.16,1318.25,0
19-05-2025,proj-054,sku-107,australia-southeast1,953.39,540.01,0
23-12-2025,proj-062,sku-128,us-east4,817.76,687.05,0
20-12-2025,proj-027,sku-126,us-central1,11.9,507.99,-50.799
12-04-2025,proj-026,sku-108,us-east4,268.59,1840.99,0
08-03-2025,proj-048,sku-123,australia-southeast1,205.21,2410.96,0
02-05-2025,proj-070,sku-124,asia-south1,147.22,611.86,0
08-03-2026,,sku-113,us-central1,697.44,2159.16,-431.832
21-04-2026,proj-026,sku-126,us-central1,566.88,1825.6,0
30-01-2026,proj-035,sku-100,us-central1,453.99,765.51,0
01-03-2026,proj-029,sku-102,us-central1,189.58,1312.31,0
19-08-2025,proj-025,sku-125,us-central1,277.69,1524.95,0
06-12-2025,proj-053,NA,australia-southeast1,356.17,1928.58,-192.858
05-12-2025,proj-001,sku-102,australia-southeast1,785.5,1360.9,0
25-03-2025,proj-071,sku-103,europe-west1,989.19,1639.35,0
11-06-2025,proj-022,sku-101,us-east4,184.06,801.31,-80.131
22-01-2025,proj-076,sku-127,us-central1,341.59,308.26,0
23-03-2025,proj-018,NA,us-central1,280.27,150.23,0
10-02-2025,proj-019,sku-106,europe-west1,44.16,729.58,-145.916
04-05-2026,proj-039,sku-115,us-east4,219.3,1669.44,0
11-10-2025,proj-036,sku-106,asia-south1,901.62,222.78,0
03-01-2026,proj-041,sku-107,us-central1,842.87,1847.18,0
01-02-2025,proj-035,sku-105,europe-west1,167.68,1018.12,-101.812
31-01-2025,proj-044,sku-114,asia-south1,366.23,1170.3,0
18-02-2026,proj-027,sku-112,europe-west1,310.87,532.57,0
05-12-2025,proj-048,sku-103,europe-west1,147.83,1743.22,0
11-01-2026,proj-014,sku-121,us-east4,622.25,2426.21,-242.621
17-04-2026,proj-076,sku-125,asia-south1,557.34,1002.72,-100.272
19-03-2026,proj-061,sku-116,australia-southeast1,427.05,288.9,0
14-01-2026,proj-057,sku-130,australia-southeast1,855.51,42.87,-4.287
04-05-2025,proj-005,sku-122,asia-south1,619.75,2165.43,-216.543
20-01-2025,proj-022,sku-106,us-east4,259.35,1763.29,0
17-08-2025,proj-026,sku-123,us-central1,373.77,2115.98,-211.598
10-01-2025,proj-050,sku-122,asia-south1,150.24,981.69,0
13-04-2025,proj-057,sku-129,australia-southeast1,591.41,1583.25,0
15-05-2026,proj-043,sku-130,us-east4,586.67,969.64,-193.928
28-04-2026,proj-044,sku-121,us-east4,870.2,821.63,0
27-08-2025,proj-038,sku-128,australia-southeast1,855.83,1475.82,0
26-06-2025,proj-066,sku-113,us-east4,836.96,546.17,-54.617
12-01-2025,proj-007,sku-105,australia-southeast1,549,1822.46,-182.246
07-02-2025,proj-030,sku-102,asia-south1,652.05,1584.27,0
13-04-2025,proj-065,sku-111,europe-west1,775.56,1016.2,0
08-04-2026,proj-025,sku-107,asia-south1,91.78,713.2,-142.64
09-02-2025,proj-004,sku-113,europe-west1,300.67,899.38,0
12-04-2025,proj-017,sku-103,asia-south1,169.17,778.6,-77.86
09-01-2025,proj-029,sku-127,australia-southeast1,511.52,903.32,0
22-06-2025,proj-035,sku-104,us-central1,837.68,39.82,0
29-09-2025,proj-006,sku-128,australia-southeast1,230.79,850.88,0
17-03-2026,proj-015,sku-105,europe-west1,730.93,1352.05,0
21-08-2025,proj-017,sku-128,australia-southeast1,405.88,1206.03,-120.603
05-12-2025,proj-075,sku-102,asia-south1,903.08,352.98,0
31-01-2026,proj-045,NA,europe-west1,626.83,2367.38,0
06-11-2025,proj-031,sku-128,us-central1,976.56,461.08,-46.108
22-06-2025,proj-077,sku-111,australia-southeast1,245.75,1444.83,0
16-02-2026,proj-076,sku-106,asia-south1,923.97,928.36,-92.836
15-10-2025,proj-056,sku-120,europe-west1,357.12,1683.31,0
12-01-2025,proj-056,sku-110,asia-south1,622.01,1089.35,-108.935
13-03-2025,proj-072,sku-102,us-east4,174.59,102.54,0
23-04-2026,proj-066,NA,europe-west1,759.81,1584.52,0
11-03-2026,proj-078,sku-111,europe-west1,978.25,2314.19,-231.419
09-01-2026,proj-063,sku-128,australia-southeast1,787.45,2173.83,-217.383
12-05-2026,proj-014,sku-130,asia-south1,615.84,820.75,0
24-07-2025,proj-018,sku-127,australia-southeast1,448.27,812.84,0
08-04-2025,proj-003,sku-124,us-east4,345.3,1469.07,-293.814
24-02-2025,proj-064,sku-116,us-east4,419.07,491.69,0
02-08-2025,proj-052,sku-124,australia-southeast1,328.36,1569.23,-156.923
19-05-2025,proj-026,sku-102,australia-southeast1,832.73,2002.94,0
27-02-2025,proj-023,sku-105,europe-west1,893.12,508.82,-101.764
27-08-2025,proj-044,NA,asia-south1,949.66,2394.82,0
21-03-2026,proj-007,sku-128,europe-west1,418.42,1258.08,0
03-05-2026,proj-078,sku-130,australia-southeast1,546.26,544.24,0
13-08-2025,proj-019,sku-125,asia-south1,576.94,167.3,-16.73
07-10-2025,proj-070,sku-124,asia-south1,651.12,716.27,0
13-10-2025,proj-034,sku-104,us-east4,2.56,1183.62,0
30-12-2025,proj-017,sku-126,australia-southeast1,842.71,1196.4,0
23-02-2025,proj-069,NA,asia-south1,268.21,511.13,0
19-11-2025,proj-048,sku-128,asia-south1,472.22,645.61,0
26-11-2025,proj-054,sku-124,us-east4,841.58,1695.77,0
10-07-2025,proj-019,sku-123,us-east4,996.86,1937.06,0
14-12-2025,proj-068,sku-121,asia-south1,794.9,269.44,0
13-04-2026,proj-074,sku-127,us-central1,24.93,1664.8,0
18-06-2025,proj-060,sku-124,europe-west1,368.82,2290.82,0
16-04-2025,proj-031,sku-112,europe-west1,247.29,88.04,0
17-10-2025,proj-012,sku-114,australia-southeast1,964.14,1532.71,0
15-09-2025,proj-053,sku-127,us-central1,264.3,1456.66,-145.666
26-09-2025,proj-044,sku-100,asia-south1,943.36,589.44,-117.888
08-01-2026,proj-049,sku-108,australia-southeast1,937.52,2061.91,0
27-01-2025,proj-042,sku-123,europe-west1,839.43,16.39,0
01-05-2025,proj-038,sku-101,asia-south1,98.16,2322.85,0
14-10-2025,proj-022,sku-110,us-east4,2.1,1495.27,-149.527
19-07-2025,proj-045,sku-111,australia-southeast1,793.9,1227.48,0
15-08-2025,proj-004,sku-109,europe-west1,843.31,1850.34,-185.034
20-03-2025,proj-026,sku-113,asia-south1,962.19,2355.49,0
22-03-2025,proj-066,sku-115,australia-southeast1,218.46,2054.65,0
30-11-2025,proj-020,sku-129,australia-southeast1,733.17,1419.45,0
03-02-2026,proj-071,sku-106,us-east4,519.11,315.14,0
13-04-2025,proj-037,sku-104,australia-southeast1,328.55,951.69,-190.338
08-05-2026,proj-021,sku-120,australia-southeast1,606.33,2182.69,-218.269
03-03-2026,proj-051,sku-103,us-east4,548.24,2128.03,-212.803
14-06-2025,proj-015,sku-110,us-east4,292.37,1049.32,0
05-10-2025,proj-072,sku-111,us-central1,268.54,1182.8,0
15-08-2025,proj-002,sku-107,europe-west1,486.63,1710.73,0
22-06-2025,proj-069,sku-114,us-central1,474.09,1098.3,-109.83
05-05-2025,proj-004,sku-110,us-central1,302.12,223.73,-44.746
07-01-2026,proj-073,sku-114,asia-south1,263.8,1823.85,0
13-01-2026,proj-065,NA,us-east4,954.31,1624.96,0
04-08-2025,proj-049,sku-126,us-east4,862.38,496.68,0
08-10-2025,proj-059,sku-114,us-central1,816.8,2006.98,0
06-12-2025,proj-073,sku-130,us-central1,214.36,2041.39,0
27-01-2026,proj-020,sku-107,us-central1,189.37,617.65,0
11-08-2025,proj-074,sku-115,us-east4,809.35,353.49,0
25-05-2025,proj-065,sku-116,europe-west1,184.76,490.67,0
08-10-2025,proj-007,sku-112,us-central1,503.59,1233.02,0
13-03-2026,proj-068,sku-106,us-east4,221.5,798.33,0
30-01-2026,proj-070,sku-125,australia-southeast1,378.13,1683.47,0
03-03-2026,proj-036,sku-121,australia-southeast1,853.47,1303.14,0
14-03-2026,proj-005,sku-115,us-east4,891.43,1677.93,0
30-08-2025,proj-040,sku-126,australia-southeast1,996.68,552.03,-55.203
22-08-2025,proj-072,sku-101,us-east4,943.91,1477.93,0
26-06-2025,proj-063,sku-108,europe-west1,671.28,2207.98,0
02-04-2025,proj-007,sku-126,europe-west1,431.78,1459.19,0
04-02-2026,proj-018,sku-116,australia-southeast1,57.79,1722.08,0
07-09-2025,proj-005,sku-111,us-east4,608.21,2375.62,-475.124
11-05-2025,proj-010,sku-109,us-east4,210.76,2216.17,0
30-05-2025,proj-017,sku-109,australia-southeast1,850.15,562.4,0
28-10-2025,proj-025,sku-122,australia-southeast1,548.94,2040.71,0
18-05-2025,proj-073,sku-101,us-east4,733.53,2450.07,0
21-02-2026,proj-041,sku-121,asia-south1,673.53,1971.89,0
19-04-2026,proj-015,sku-115,europe-west1,347.4,321.73,0
01-05-2026,proj-062,sku-105,us-east4,759.11,1550.54,-310.108
13-04-2025,proj-039,sku-118,asia-south1,843.39,1631.95,-326.39
12-04-2025,proj-018,sku-102,us-east4,744.16,368.55,0
19-02-2025,proj-019,sku-101,us-central1,776.83,1387.67,0
09-03-2025,proj-025,sku-129,us-central1,360.08,2307.92,0
14-10-2025,proj-018,sku-123,asia-south1,943.69,738.56,-147.712
09-05-2026,proj-061,sku-118,australia-southeast1,424.63,2018.58,0
28-11-2025,proj-008,sku-113,us-central1,897.06,1608.71,0
25-10-2025,proj-054,sku-109,australia-southeast1,857.82,1686.35,0
18-11-2025,proj-031,sku-103,australia-southeast1,124.42,748.81,0
13-11-2025,proj-044,sku-118,europe-west1,966.27,1892.59,-189.259
04-04-2026,proj-055,sku-110,asia-south1,996.34,1591.74,-159.174
21-10-2025,proj-002,sku-126,europe-west1,606.19,1310.24,-131.024
09-09-2025,proj-010,sku-125,asia-south1,783.13,1226.35,0
14-08-2025,proj-010,sku-100,us-central1,933.69,767.28,0
22-04-2025,proj-011,sku-120,europe-west1,20.12,505.36,0
12-09-2025,proj-049,sku-109,us-east4,930,1917.74,0
02-09-2025,proj-049,sku-121,europe-west1,627.4,498.73,0
25-07-2025,proj-019,sku-121,asia-south1,828.47,418.46,-41.846
17-03-2025,proj-004,sku-104,us-central1,540.77,2127.96,0
09-01-2025,proj-063,sku-105,us-central1,530.59,199.9,0
27-01-2025,proj-011,sku-115,us-east4,897.53,383.41,-38.341
11-05-2026,proj-030,sku-107,us-east4,507.52,227.66,0
23-10-2025,proj-055,sku-103,asia-south1,471.84,2395.47,0
12-03-2025,proj-016,sku-118,asia-south1,608.23,262.1,0
24-03-2026,proj-001,sku-103,europe-west1,518.62,14.98,0
17-01-2026,,sku-113,asia-south1,446.34,1531.04,-153.104
26-03-2025,,sku-100,australia-southeast1,180.61,1783.73,0
05-04-2026,proj-066,sku-105,us-central1,397.46,444.19,0
20-04-2026,proj-015,sku-130,us-central1,282.12,872.02,0
14-02-2026,proj-071,sku-100,us-central1,400.52,774.51,0
27-09-2025,proj-025,sku-129,europe-west1,593.2,1809.66,-180.966
09-06-2025,proj-046,sku-108,asia-south1,608.89,985.27,-98.527
25-03-2025,proj-014,sku-104,europe-west1,238.74,1321.47,0
14-09-2025,proj-018,sku-101,us-central1,84.57,1941.05,0
30-09-2025,proj-047,sku-103,asia-south1,744.46,1233.16,0
15-04-2025,proj-065,sku-101,australia-southeast1,528.62,1814.02,0
09-01-2025,proj-024,NA,europe-west1,442.16,1416.51,0
27-03-2026,proj-015,sku-124,us-central1,129.68,1781.77,0
06-01-2025,proj-018,sku-106,australia-southeast1,414.72,226.77,-22.677
11-09-2025,proj-053,sku-110,australia-southeast1,818.19,2445.55,-489.11
26-11-2025,proj-049,sku-112,us-east4,581.48,217.42,0
31-08-2025,proj-062,sku-123,asia-south1,91.07,1590.27,0
01-06-2025,proj-011,sku-106,australia-southeast1,332.34,57.84,0
17-11-2025,proj-007,sku-130,europe-west1,979.8,1292.8,0
13-07-2025,,sku-127,us-central1,544.55,240.06,0
24-03-2025,proj-056,sku-118,us-central1,286.47,224.99,0
08-10-2025,proj-051,sku-106,us-east4,913.45,712.31,-71.231
01-07-2025,proj-028,sku-115,us-central1,336.07,604.08,-60.408
30-06-2025,proj-006,sku-127,us-central1,729.93,342.06,0
04-04-2025,proj-070,sku-127,us-east4,147.31,1448.01,0
24-04-2025,proj-080,sku-129,us-central1,156.58,2213.51,0
27-11-2025,proj-031,sku-102,asia-south1,561.36,2293.57,-229.357
31-01-2026,proj-047,sku-104,europe-west1,239.9,726,-72.6
27-08-2025,proj-058,sku-111,us-east4,49.43,2161.43,-216.143
05-08-2025,proj-028,sku-106,asia-south1,926.47,2418.79,0
19-09-2025,proj-028,sku-109,australia-southeast1,56.08,780.42,0
30-01-2026,proj-041,sku-107,us-east4,717.47,2342.98,0
16-01-2025,proj-076,sku-101,asia-south1,333.05,1065.08,0
19-09-2025,proj-026,sku-108,asia-south1,933.51,1160.12,-116.012
02-07-2025,proj-015,sku-111,us-central1,986.05,1200.99,0
18-12-2025,proj-014,sku-127,europe-west1,335.5,1827.84,0
12-06-2025,proj-026,NA,australia-southeast1,591.15,651.58,0
16-07-2025,proj-028,sku-101,us-central1,773.01,600.88,0
21-10-2025,proj-002,sku-112,australia-southeast1,123.5,1573.81,0
21-04-2025,proj-004,sku-124,asia-south1,709.49,1394.01,-278.802
22-06-2025,proj-024,sku-114,us-east4,906.21,177.62,0
29-12-2025,proj-045,sku-114,australia-southeast1,178.58,2256.29,0
26-01-2025,proj-008,sku-106,us-east4,838.73,726.67,0
19-01-2026,proj-080,sku-127,europe-west1,115.69,1877.42,0
19-02-2025,proj-033,sku-114,australia-southeast1,568.34,1446.05,0
28-03-2026,proj-079,sku-123,australia-southeast1,339.43,1430.58,0
12-04-2025,proj-020,sku-120,us-east4,471.77,2146.82,0
07-08-2025,proj-006,sku-114,asia-south1,300.7,2201.13,0
30-06-2025,proj-064,sku-116,europe-west1,260.61,1400.42,0
03-01-2026,proj-028,sku-107,asia-south1,743.16,1071.05,0
27-03-2025,proj-027,sku-118,asia-south1,223.19,1550.17,-155.017
10-09-2025,proj-042,sku-120,us-east4,408.47,299.16,0
02-02-2025,,sku-120,asia-south1,274.63,1050.07,-105.007
23-03-2026,proj-029,sku-124,us-east4,238.71,1654.9,0
15-02-2025,proj-024,sku-109,us-east4,627.13,1907.55,0
10-07-2025,proj-066,sku-105,europe-west1,45.52,1803.25,-360.65
31-01-2026,proj-044,sku-128,us-east4,788.92,436.55,-43.655
25-01-2026,proj-050,sku-126,australia-southeast1,546.28,1528.86,0
29-09-2025,proj-013,sku-130,asia-south1,828.45,225.83,0
04-05-2025,proj-050,sku-118,asia-south1,213.09,1489.99,-148.999
11-03-2026,proj-064,sku-114,asia-south1,709.44,1864.84,0
05-01-2025,proj-027,sku-110,us-east4,420.64,1578.47,0
19-03-2026,proj-076,sku-120,us-central1,76.9,1562.29,-156.229
08-07-2025,proj-071,sku-114,us-central1,752.5,1632.84,0
02-10-2025,proj-015,sku-113,us-east4,762.21,1045.14,0
06-08-2025,proj-046,sku-108,asia-south1,270.99,962.48,-96.248
16-09-2025,proj-043,NA,us-east4,916.05,1112.38,0
10-04-2025,proj-011,sku-101,australia-southeast1,763.99,528.3,-52.83
10-05-2025,proj-069,sku-125,asia-south1,306.83,1134.58,0
14-10-2025,proj-001,sku-115,us-central1,239.19,2261.45,0
25-01-2025,proj-045,sku-101,europe-west1,440.15,726.84,0
03-04-2026,proj-045,sku-106,asia-south1,292.86,1077.68,-107.768
19-07-2025,proj-010,sku-127,us-central1,217.1,1615,0
09-10-2025,proj-071,sku-130,europe-west1,399.16,1918,0
29-01-2026,proj-057,sku-120,australia-southeast1,25.8,22.71,0
26-05-2025,proj-044,sku-101,us-east4,401.47,1660.2,0
19-01-2026,proj-032,sku-118,asia-south1,221.74,358.51,0
14-02-2026,proj-001,sku-118,us-central1,264.41,1859.78,0
24-05-2025,proj-008,NA,europe-west1,82.65,339.87,0
23-07-2025,proj-030,sku-107,asia-south1,588.97,1875.25,-187.525
04-04-2025,proj-023,sku-120,europe-west1,472.06,2364.37,-236.437
19-09-2025,proj-009,sku-122,asia-south1,750.65,558.87,0
14-11-2025,proj-029,sku-125,us-east4,987.1,21.83,0
06-09-2025,proj-047,sku-102,us-central1,119.62,277.3,0
28-03-2026,proj-044,sku-104,asia-south1,272.5,2298.3,0
23-07-2025,proj-077,sku-114,asia-south1,682.49,1175.94,-235.188
